sentiment,tweet
-1,abisnya kamu berdusta sih
-1,aku murung betul laa jalan asyik pijak kain je ni omg sis tinggi pls
-1,untuk manusia yang suka dengki aku buat something yang aku happy so jangan kacau okay 
-1,weh kejadian memalukan kt rnr gambang aku salah masuk kereta dalam tu ada bini orang tengah gendong anak 
-1,nin nun dengerin curhatan emak kamu sibuk dgn pacarmu terus yaa wkwk
-1,enggan melepas hati yang satu tetapi menggoda hati yang lain kamu ini kemaruk jadi manusia 
-1,mungkin malu beda sama aku udh suka ga ngaku ga cerita2
-1,sama aku juga teh pengen usia segitu tapi ngga tau ya nanti gimana wkwk
-1,sampai sekarang do aku tertanya tanya apa faedahnya kita belajar tiup recorder masa sekolah rendah dulu 
-1,makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku dah tak kuat semb 
-1,ingat kan dulu aku baiiiik sekali tapi semua berubah ketika arisal mengajarkan untuk dingin 
-1,crush kalau nak tegur ye tegur kalau suka cakap suka daripada kau dok tengok je story aku tak pernah missebb 
-1,hahahaha pastu buat2 terkejut eh dah sampai aku tumbokk muka kau kang 
-1,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
-1,kl mau jahat sama orang tuh coba pikir dulu dia pernah jahat gak sama kamu dia pernah ngecewain kamu gak dia baik kan kenapa kamu jahat 
-1,cikgu lah punca aku tak suka nama sendiri uh
-1,kemaren bunda cerita ada kucing kaki depannya dua di potong karna nyuri makanan di restoran ya allah ngetik ini aja mata aku panas 
-1,kerumah tiba2 ngasih kue pas aku umur ke 5thn pdhl selama setahun kita ga pernah chtn dan kabar2an dan tiba2 dia dateng 
-1,amin ustazah saya pening kepala me takpelah awak tulis je apa yang awak laratampai masa aku suruh hantar buku tara 
-1,ngagetin asli kesel masa the nun giginya emas kalah aku
-1,member dah kahwin aku crush pun tak jumpa lagi 
-1,sekalipun jokowi sdh didampingi khma tetap saja dia dituduh pki jangan2 khma jg sdh difitnah sebagai 
-1,her miss kan taman safari jauh yo di pasuruan aku males nganterno andrew kesana kalo taman safarinya tak undang ke ru 
-1,aku dah give up seratus tahun lalu
-1,salah mulu aku tuhh 
-1,aku tak faham betul jenis orang malaysia yang tak reti nak sangkut balik hose tu aku geli bodoh nak pegang 
-1,siapa dapat first impression macam niumpah aku ingat kau dulu sombong gila orang pun cakap kau macam sombong aku p 
-1,sayang kamu ga inget aku 
-1,aku ada buat salah ke 
-1,penat la bukak twitter skrg gaduh pasal lgbtemua nk buat undang2 sendiri lelaki dgn perempuan gaduh pasal siapa paling 
-1,kayaknya kalo nonton langsung aku pengsan
-1,alalalaaaaa baru nk tunjuk kat adik aku video ngokngek koya melukis tu u u
-1,aku hanya mengingkari kata hatiku saja 
-1,weh aku murung seumur hidup
-1,bukan aku taknak ws ibu or kakngah tapi nanti pemurah je ayaq mata aku ni lagumana ka
-1,ya masak kepala2 negara ini mengecam jokowi di dpn umum iri mungkin iya 
-1,masih ingat lagi tak macam mana mula mula kita kenal dulu awal nya aku tertawa dan akhirnya aku menangis 
-1,kenapa sih kamu tuh 
-1,sa mana pr kamu saya lupa ngerjain pak hukuman apa yg pantas buat kamu gimana kalau saya jadi pelayan hati bapak gigitkeset botsesat
-1,bodola emma tak jadi aku nak murung harini 
-1,hari aku mendapatkan cerita yang sangat menyentuh tentang bunuh diri teman di facebook membuka kisahnyaemoga bisa 
-1,berada di dimensi ruang dan waktu yang sama bukan berarti aku dan kamu bisa bersama juga na
-1,ambyar kthku astaga
-1,ni mesti jenis melayan ni dah layan lelaki ni lepas tu layan lelaki lain pulak lepas tu play victim kata tak in relationshi 
-1,pada masa yang sama aku tunggu aku sakit aku sayang aku berharap tapi semua tu satu pun tak dapat nak diluahkan sebab takkan siapa faham 
-1,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
-1,aku gak tanya takut kepedesan nanyanya trus malah jadi toxic lagi ntar cuma mau nitip ini aja dah 
-1,aku dah malas nak kecik hati sebab benda remeh temeh ni 
-1,tf charlie dah gigit bawah mata aku apa salah gue sih 
-1,duh maaf aku baru on 
-1,kenapa aku jenis reply chat orang cepat nak mampus sedangkan orang tu lepas sejam baru dia reply and aku boleh terima de 
-1,hati aku kecewa aku sedih aku aku sorang je tahu orang lain tak tahu 
-1,aku pengen nangis liat ini 
-1,kenapa kurus kering sangat ni tak cukup makan ke dia tak tahu yang aku struggle gila nak tambah berat badan t 
-1,paling gak suka di bohongin kaya gini kalau gak mau ya udah aku biar sama cowok lain aja yankk
-1,weh kejadian memalukan kt rnr gambang aku salah masuk kereta dalam tu ada bini orang tengah gendong anak 
-1,aku emoh megang kelas
-1,aku menunggu dalam diam bukan krn aku tak berani bicara tapi aku takut bicaraku akan menjauhkanmu 
-1,senarnye aku takut kalau pegi mana2 sorg jerr huhu
-1,dorang dah freeze ah malas dah aku aku buat pun sebab parents aku 
-1,takde gf pun takpe imaginary gf pun also can lepastu lama lama aku jadi gila sekian
-1,kamu kalo suka sama aku bilang aja biar aku bisa jauhin kamu 
-1,maafin aku belum bisa jd yg sempurna sampai saat ini 
-1,dulu waktu kecil gue mikirnya gapapa sekarang jelek item dekil buluk nanti gedenya cakep sampe sekarang sudah 392874 
-1,masih ingat lagi tak macam mana mula mula kita kenal dulu awal nya aku tertawa dan akhirnya aku menangis 
-1,semua sibuk aku doang yang engga gabut solo 
-1,engkau merokok hembus kat public aku batuk pastu cakap aku tak respect kau as amoker cakap aku acah2 batuk nmpk la mcm 
-1,sedih aku tengok lelaki kena curang haih 
-1,seperti biasa aku hanya bisa menatap diam2 berharap diam2 dan memperhatikan diam2 dari kejauhan gak berani bilang hehehe 
-1,orang orang kisah cintanya kayak novel apalah aku cuman kek buku tulis sidu kosong yang tulisannya practice mak 
-1,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kau kau tak perl 
-1,ya jawab aja bilang ke dia gamau atau gausah hargain sedikit lah orang yang peduli sama kamu jangan cuma k 
-1,siapa yg susah nmpk skrang ni aku ke kau ea 
-1,jijikkk aku jijiiikkk
-1,aku rindu menjadi diriku sendiri aku yang utuh 
-1,jika kamu tidak berjuang utk sesuatu yg kamu inginkan jgn pula kau tangisi saat kehilangan kesempatan utk mendapatkannya
-1,mangai aku rasa mahal dia bayar ni
-1,merindukan waktu di mana aku bermalas malasan 
-1,kau scam aku sia siapa suruh ajak pubg semalam
-1,aku cuma acah acah happy je depan kawan padahal life aku sunyi sepi tinggal cengkerik je bunyi 
-1,iPhone tak mahal aku rasa Ikut market price and purchasing power negara yang guna Bagi aku Ringgit Malaysia yang rendah 
-1,petang tadi dok lepak2 pantai lepas tu perasan ada dua awek dok tonggeng2o aku decide utk datang dekat depa tanya buat a 
-1,rana meletakkan bawaannya dengan anarkis ke atas meja lalu duduk di sofa sambil melirik kiri ka 
-1,kalo kamu lagi dimana mana dan itu bukan daerahmu ya coba buat ngehargain apa yang ada disana jangan sembar 
-1,tak sangka ramai yang mendoakan aku dalam diam 
-1,dibelakang upaya degradasi islam ada kekuatan besar yangemua mulut tidak mau menyebutnya aku kasih klu nya aja minoritas 
-1,bodo betul aku terhibur bodo ada member ceni 
-1,dijadiin bumbu dapur aku 
-1,kalo ga diingatkan pun aku ndak nyadar kalo aku dimanfaatkan hanya sebatas ndak enak an tapi kok nglunjak begit 
-1,harap aku tak termakan janji manis org lagi dah lepas ni cukuplah 
-1,lucu do tadi kak cafe asal mana dik mearawak kak k cafe org mana me kuching kak k cafe ohhh org bandar 
-1,kalau itu misi kamu letaklah jawatan sebagai menteri dan mp this is exactly the problem you're supposed to serve all mala 
-1,aku nggak pernah baik baik saja kalau lagi kangen sama kamu 
-1,bodo la aku mmg kumpul denda ke gila sem ni dari tak sah kmjp tak daftar awal kad matrik hilang dah nk dekat  
-1,jangan terlalu menganggap rp bakal bikin kamu seneng dan bahagia di rl dunia yang gabisa kita tinggal aja gaada yang abadi 
-1,aku dan adikku ingin makan marugamen udon tapi mager af gojek mahal af yaudah dengan berat hati kita keluar kosan sad 
-1,di sela sela convo saat ada yang petrus biasanya cewe cewe pada jawab begini mundur kamu 
-1,kalau kau abaikan aku tu kira ok lagi kalau kau tak put so much effort pun aku ok lagi but kalau kau layan orang lain 
-1,diam aku tak bermakna aku akur diam aku menunggu 
-1,bodola emma tak jadi aku nak murung harini 
-1,hancur habis hati aku
-1,aku gamau watch drama nya kalau gitu 
-1,sorry wehebabusahkan kau aku tak suka bila kawan aku cakap macam ni kau kawan aku jadi tolong kau tu dah macam tan 
-1,kau dah tgk episode 4 belum aku stress sbb diorg asyik keluarkan yg hasil gambar model tu cantik p 
-1,jangan tanya aku aku kentang non kyut yg cuma bisa mendem rasa aja mau deket tapi takut ndak dinotis 
-1,hari gini masih aja percaya mitos yang bisa menerima diriku apa adanya um helow sekarang mah dimana mana kamu pu 
-1,admin tau kalo hoseok bisa nyetir tapi kenapa aku tetephock kalo hoseok bisa nyetir mpn btsarmy https 
-1,24 tahun hidup baru aku tahu sebanyak ni rupanya idioms siap ikut jenis hidupan laut pulak tu 
-1,iyain ajalah kasian tapi masih cantikan aku 
-1,ajarin aku bahagia
-1,nilah antara penyebab utama aku taknak balik ni
-1,bodohnya asheeq ali ni kalau ukm kena saman duit nak bayar saman tu guna duit students ke macam nak mampus orang 
-1,hmm taktahu la kenapa takut mungkin fobia pernah tengok orang kena cakar dekat muka sampai kena dalam isi tapi tak takut kal 
-1,seandainya ketemu aku apa yg ingin kamu katakan kamu siapah 
-1,bila dah cepat move on ni aku rasa semua benda boleh pergi mampus
-1,siapa kentut atau kaki busuk mampus tak datang langsung aku nanti 
-1,alasan paling cliche aku pernah dengar dari mulut seorang wanita adalah 'saya dah banyak sakitkan hati awak dan tak sanggup 
-1,kepada para suami aku nasihatkan jangan forward gambar ni kepada isteri aku baru forward tadi 
-1,2thn aku pengen nikah umur 23 sm orang yang gini gini gini 23thn blm ada yg nglamar 24thn si 
-1,btw kemaren cuco abis ke jkt tapi aku kehabisa tiket huhu 
-1,kalau kamu belum selesai dengan amanah kecil kamu ga akan dipercaya dapet amanah yang lebih besar nurist 
-1,makin loner aku bila tengok benda ni 
-1,jangan berharap nanti kamu jadi kecoa loh eh kecewa maksudnya 
-1,jangan terlalu bergantung pada orang lain karna bayanganmu sendiri saja dapat meninggalkanmu saat kamu ada di kegelapan
-1,hari ini hatiku hancur lebur dek kerana sikap anak aku sendiri anak kantoi menyamun di dobi layan diri ibu l 
-1,keknya aku ga bisa ikut level up ya album aja ga onok
-1,jikalau hidup kamu ditimpa berkali kali ujian jangan salahkan takdir tapi cuba check balik ada tak kamu memperdayakan hidu 
-1,wah jauh ini aku barat sungai jembatan lamanya lagi diperbaiki jadi harus muter
-1,demi apa emg gimana ceritanya tp kamu ga dikata2in kan 
-1,pasya claim yang aku tok makan apa apa still kurus keding babi juak eh aku lom pernah rasanya post gamba ku gemok 
-1,sumpah tak suka bila rasa diri jadi second choice kan best kalau ada orang yang memang tunggu aku dah lama and still 
-1,mas kamu ganteng tapi ngetik email jadi imel mending kamu balik aja ke jaman kompeni bantu voc dagang rempah rempah
-1,depan family dia boleh lah berlakon acah suci smpai family pun suka sgt kat dia tapi belakang family tuhan je tahu 
-1,wah sama nder kmrn2 aku gt di kelingking kaki itu tuh parah bgt sampe ngelupas berdarah pdhl gapernah gitu 
-1,aku nak beli memang tak sesuai ah aku tak suka kucing 
-1,aku dan kisah miskinku 
-1,kamu kok gitu sama aq 
-1,uhh favorit gue tuh menyuruh orang untuk bahagia buat nglupain kita kok malah sedih ya aku
-1,walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya 
-1,haa dengkurrrr lembap nya sel sel otak aku ni berhubung astaghfirullahalazim
-1,dua hal yang tak terbatas alam semesta dan kebodohan manusia dan aku tidak yakin tentang alam semesta 
-1,sorry 
-1,walaupun diri ini dah hancur percayalah aku cuba juga untuk membahagiakan orang sekeliling tanpa putus asa itu sahaja ya 
-1,aku nak pulang barang kau je tu pun susah gila nak balas ws ke perangai macam apa la
-1,tiap pacaran harga diri aku turun turunin tuh 
-1,bila diam je terus kena label kita ni sombongebenarnya aku tak sombong pun just malu and at the same time aku jaga adab juga 
-1,kamu serupa kegagalan mematahkan tapi ingin terus kuperjuangkan 
-1,c aku paling sikit ' 
-1,kamu bebas mencibir menjelek2kan pemerintah sampai kamu nungging2 muntah2 giliran pemerintah memberi hak rakyat untu 
-1,ha ah aku selalu mati awal dalam squad aku kakakakaka ternyata aku lemah 
-1,ya allah serba salah aku ini 
-1,orang sabah jangan kamu kasitau pulau mana yang selamat biar dorang kenak culik betul betul oleh abu sayap 
-1,smlm aku menangis teruk kerana mimpikan mereka yg mengutuk menghina mengeji mengkhianati dan kejam terhadap aku direjam dlm 
-1,jika kamu pikir flirting adalah hal biasa selama ini kamu salah flirting dapat menjadi sumber masalah jika pemaka 
-1,tak faham la dengan orang yang tak suka aku tapi still nak tau pasal aku 
-1,kamu aja la ew
-1,semua nak boyfriend aku nak straight as je weh me crushing on good grades is hurtful
-1,aku ingin kembali berada diantara ruang rusukmu yang rapat di aliran darahmu yang pekat engkau rumah 
-1,aaa bgt gaberenti2 ngomong kapan ya bisa seseru itu lagi huu kecuali gelut ya aku jd korban terus
-1,kadang ketampanan dan kecantikan yang ada di sosial media belum tentu sama aslinya saat ketemu masa kamu mengabaik 
-1,di masjid bahas bahaya narkoba setika itu aku langsung 
-1,aku rasa sangat berdosa bila seronok sebab hujan lebat tengahari jumaat ni
-1,kesalahanku ngeklik mv ost  days my prince yg dinyanyiin mbak gummy abisan ga tahan yaa kalo udah ada nama gum 
-1,manada bohong emang kamu aja yg tua 
-1,terasa bodo sangat harini boleh lupa park kereta kat mrt pastu selamba je naik grab dah sampai tengah jalan aku jerit 
-1,teruk sangat ke aku ni dengan pekerja mcd pun kena reject 
-1,bila diam je terus kena label kita ni sombongebenarnya aku tak sombong pun just malu and at the same time aku jaga adab juga 
-1,lol kalau kau nak aku respect kau make sure do the same
-1,ya ampun ku harap bisa ganti dan aku mau gantiii
-1,aku yang kurang atau kamu yang tidak pernah cukup dengan satu aku 
-1,aku akan menunjukkan bahwa memilih bertarung dengan fairy tail adalah sebuah kesalahan natsu dragneel fairytail
-1,kalian semua jangan bergerak angin yg bertiup d kampung ini hitem warnanyaaa 
-1,aku fakap betul kalau nak pergi makan ramai2 nak happy2 tetibe ada yang badmood woiiii nak makan je woiii 
-1,shalat jumat berkali2 kok aku masih jelek ya 
-1,wow ni teruk sangat ni tapi aku rasa lagi sakit kalau kacang lupakan kulit haa gituu
-1,ga ada 
-1,rlt lahkrg udh ada ginian ya allah ini ygelalu akuebut dalam doa dari dulu ketika 2 temanku asik nonton oppa tapi a 
-1,misalnya ada suatu kondisi dmn aku bnran lg galauin km trus km ngetweet galau seolah2 itu buat aku padahal buat org lain itu babi namanya 
-1,mas ini malam jumat loh yakin kamu gak mau kesini 
-1,aku fast lena do bukan fast learner
-1,kadang kamu harus berhenti peduli pada seseorang bukan karena membencinya tapi karena dia tak pernah menyadari pedulimu katabijak
-1,ya tuhan semoga aku dijauhkan dari manusia yang tak setia dan suka curang amin 
-1,kmk amelia prob kau mmg aku takleh settle soalan mcm bangsat
-1,menitik air mata aku terbayang betapa terseksa kucing betina bunting tu mati melecur dalam mesin dryer kedai dobi taman 
-1,entah kenapa aku selalu mengingat pada hari jum'at sampai aku lupa dengan dirimu sekarang mungkin hampir saja aku 
-1,aku punya tahap confident lvl tu en sampai tahap nak tulis benda simple in english pun aku google translate dulu nampak 
-1,berani karena dia ga main twitter aku kangen kaksur 
-1,ga mau jawab ah ngebayangin aja aku baper
-1,bisa dijelasin ini parfum siapa di kamar kos kamu baunya cewek banget tadi aku nemu disamping kasur ayok jelasin h 
-1,nah koleksi wallpaperuperman yang aku ada kalau ada yg nak tambah meh ler tambah 
-1,tadi pamitnya tidur tapi aku cek ig di dm kamu kok ada ijo ijonya ya 
-1,ishhh sengaja nak buat aku terpengaruh haihh apa tajuk lagunya 
-1,cerita takut kucing minah tu sebiji aku tp kalau kucing tu tetibe melompat manjat tu aku rasa satu taman molek dengar aku menjerit 
-1,aku mintak maafebab aku dah penat nak menjaga hati orang yang sikit pun tak menjaga hati aku balik 
-1,aku nggak pernah baik baik saja kalau lagi kangen sama kamu 
-1,sebab mak aku pesan tak salah dan tak rugi pun kalau kita layan baik kat orang yang dah sakitkan hati kita
-1,sedihnya rasa kadang kadang bila doa yg aku doa termakbul walaupun aku bukan hambanya yg terbaik allah tau apa yg kita pe 
-1,ini hati bukan mainan kamu pikir hatiku ini terbuat dari susu real good yang bisa dinyot nyot dikenyot seenaknya 
-1,agak2 la kalau macamni dulu kalau kat asrama pun kalau ada orang selit2 sampah makanan kat celah katil pun aku r 
